Point_ID,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Output
17228,3982.7083,-0.3976,-0.8283,-0.4020,-0.5625,-0.5236,0.3789,-0.5794,-0.5293,-0.5965,0.1291,-0.5014,-0.5018,-0.5471,0.1543
17229,3982.9167,-0.3404,-0.8283,-0.3446,-0.2841,-0.4065,0.0000,-0.5227,-0.4169,-0.4816,-0.5753,-0.4449,-0.3907,-0.4358,0.0655
17230,3983.1250,-0.2258,-0.8283,-0.2299,-0.2841,-0.2895,-0.0517,-0.5227,-0.3044,-0.4241,0.2983,-0.4449,-0.3351,-0.3244,-0.0450
17231,3983.3333,-0.1686,-0.8283,-0.2299,-0.1728,-0.2309,-0.1148,-0.5227,-0.3044,-0.4241,-0.2414,-0.4449,-0.3351,-0.3244,-0.0314
17232,3983.5417,-0.1686,-0.8283,-0.2299,-0.1728,-0.2895,0.1761,-0.5227,-0.4169,-0.4816,-0.6564,-0.5580,-0.3351,-0.3244,0.1849
17233,3983.7500,-0.3404,-1.0073,-0.5168,-0.3398,-0.5821,0.6205,-0.7494,-0.5855,-0.7114,0.9183,-0.7278,-0.5574,-0.4914,0.7565
17234,3983.9583,-0.8557,-1.0669,-1.0905,-0.6181,-1.1088,-1.3631,-0.9194,-1.2039,-1.2860,-1.9083,-0.8410,-0.8908,-0.9926,0.9510
17235,3984.1667,-1.0847,-1.2459,-1.3200,-0.7295,-1.3429,-0.0243,-1.0893,-1.4850,-1.4009,0.0501,-0.9542,-1.1131,-1.0483,0.8791
17236,3984.3750,-1.0847,-1.4845,-1.4922,-0.8408,-1.4600,-0.6544,-1.0893,-1.5974,-1.6307,-0.7680,-1.0108,-1.2243,-1.1040,0.7081
17237,3984.5833,-1.3137,-1.6039,-1.5495,-1.2305,-1.5770,-1.4695,-1.2027,-1.7098,-1.7456,-1.3311,-1.1240,-1.4465,-1.3267,0.4291
17238,3984.7917,-1.4855,-1.6635,-1.6643,-1.3418,-1.6356,-0.1067,-1.2593,-1.7661,-1.8031,1.2490,-1.3504,-1.5577,-1.5494,0.1500
17239,3985.0000,-1.4855,-1.7232,-1.7217,-1.3975,-1.6941,-0.8177,-1.3726,-1.7661,-1.8605,0.1020,-1.3504,-1.5577,-1.4937,0.0976
17240,3985.2083,-1.4855,-1.7828,-1.6643,-1.5088,-1.6941,-0.3934,-1.6559,-1.8785,-1.8605,1.3072,-1.3504,-1.6132,-1.6051,0.0266
17241,3985.4167,-1.5427,-1.8425,-1.7217,-1.5645,-1.7526,0.6099,-1.4293,-1.8785,-1.9180,-0.2929,-1.4069,-1.6688,-1.6051,0.0812
17242,3985.6250,-1.5427,-1.8425,-1.8364,-1.5645,-1.8111,-0.2295,-1.5993,-1.9909,-1.9755,0.2881,-1.4069,-1.7244,-1.7721,0.1484
17243,3985.8333,-1.5427,-1.8425,-1.8364,-1.6758,-1.8111,-0.9841,-1.7693,-1.9909,-2.0329,-0.7872,-1.4635,-1.7244,-1.7721,0.3979
17244,3986.0417,-1.6000,-1.8425,-1.8938,-1.6201,-1.8697,0.5860,-1.7693,-1.9909,-1.9755,0.2771,-1.4635,-1.7800,-1.7721,0.8286
17245,3986.2500,-1.6000,-1.7828,-1.8938,-1.6201,-1.8111,-1.3528,-1.8826,-2.1034,-2.0904,0.0001,-1.5201,-1.8355,-1.8278,1.4903
17246,3986.4583,-1.6573,-1.7828,-1.8938,-1.6758,-1.8111,-0.1406,-1.7693,-1.9909,-1.9755,0.7314,-1.5201,-1.7244,-1.7721,1.6240
17247,3986.6667,-1.3710,-1.2459,-1.4922,-1.5088,-1.5185,-1.4857,-1.3726,-1.3725,-1.4583,1.5810,-1.2938,-1.4465,-1.4380,1.3389
17248,3986.8750,-0.9702,-1.1266,-1.0905,-1.1191,-0.9918,-0.3979,-1.0327,-0.8104,-0.9987,-0.4116,-1.0108,-0.9464,-1.0483,1.0626
17249,3987.0833,-0.7411,-0.8283,-0.7463,-0.7851,-0.7577,0.9065,-0.8627,-0.6979,-0.7689,0.9407,-0.8976,-0.7241,-0.7699,0.7296
17250,3987.2917,-0.5694,-0.7687,-0.4594,-0.5068,-0.5821,-2.4430,-0.6361,-0.3606,-0.5965,0.7274,-0.6712,-0.5574,-0.6028,0.5055
17251,3987.5000,-0.2831,-0.6493,-0.2873,-0.2841,-0.3480,-0.7967,-0.4661,-0.2482,-0.4241,-0.3767,-0.4449,-0.3351,-0.3801,0.3627
17252,3987.7083,0.0032,-0.5300,-0.2299,-0.0058,-0.2309,-1.3984,-0.3528,-0.1358,-0.2518,-0.5524,-0.3883,-0.1684,-0.3244,0.3479
17253,3987.9167,0.1750,-0.4107,-0.0004,0.1612,-0.0554,0.2629,-0.4094,0.0329,-0.1368,-0.5234,-0.3883,-0.1684,-0.2687,0.2212
17254,3988.1250,0.2322,-0.4107,0.1144,0.1612,0.0032,1.2926,-0.2394,0.0329,-0.0794,-0.8677,-0.2751,-0.1128,-0.1017,0.2126
17255,3988.3333,0.2322,-0.3511,0.1144,0.1612,0.1202,0.7451,-0.2961,0.0329,-0.0219,-0.3482,-0.3317,-0.1128,-0.1017,0.3097
17256,3988.5417,0.1750,-0.4704,0.0570,0.1055,0.0617,1.2970,-0.3528,0.0891,-0.0219,-2.3967,-0.5014,-0.1128,-0.1017,0.5196
17257,3988.7500,0.0604,-0.6493,-0.0577,0.0499,-0.1724,0.6221,-0.4661,-0.1358,-0.2518,1.4047,-0.6146,-0.2796,-0.2130,0.8517
17258,3988.9583,0.0032,-0.8283,-0.1725,-0.0058,-0.2309,-1.8691,-0.5794,-0.3044,-0.5390,1.8062,-0.6712,-0.6130,-0.5471,0.8788
17259,3989.1667,-0.1113,-0.8283,-0.3446,-0.0615,-0.2895,-0.9002,-0.6361,-0.2482,-0.3667,-1.2677,-0.7278,-0.5574,-0.4358,0.7310
17260,3989.3750,-0.2258,-0.8880,-0.3446,-0.0615,-0.3480,-0.6170,-0.9194,-0.2482,-0.3667,-0.9864,-0.7844,-0.4463,-0.4358,0.4458
17261,3989.5833,-0.3404,-0.7687,-0.4594,-0.1728,-0.4650,0.2081,-0.9194,-0.3044,-0.4241,-0.0710,-0.8976,-0.4463,-0.4358,0.0605
17262,3989.7917,-0.4549,-0.7687,-0.5741,-0.1728,-0.6991,-1.5462,-0.8060,-0.3606,-0.4816,0.6858,-0.8976,-0.5018,-0.3801,-0.3600
17263,3990.0000,-0.5694,-0.7090,-0.6315,-0.3955,-0.6991,0.1857,-0.7494,-0.4169,-0.4816,0.8994,-0.7844,-0.4463,-0.5471,-0.5002
17264,3990.2083,-0.5694,-0.7090,-0.6889,-0.3955,-0.6991,-0.5743,-0.6361,-0.4731,-0.4816,-2.7019,-0.7278,-0.4463,-0.5471,-0.6078
17265,3990.4167,-0.3976,-0.7090,-0.5741,-0.3398,-0.5821,-0.1864,-0.6361,-0.4731,-0.5390,-0.5430,-0.6712,-0.3907,-0.4914,-0.6389
17266,3990.6250,-0.3404,-0.6493,-0.5741,-0.2841,-0.5821,0.6464,-0.5794,-0.5855,-0.6540,0.7824,-0.6146,-0.5018,-0.5471,-0.6298
17267,3990.8333,-0.2831,-0.6493,-0.6315,-0.3955,-0.5821,-0.9124,-0.5794,-0.5855,-0.6540,-0.2891,-0.6146,-0.5574,-0.5471,-0.5153
17268,3991.0417,-0.3404,-0.6493,-0.6315,-0.3398,-0.6991,0.3876,-0.5794,-0.5293,-0.6540,-1.1083,-0.6146,-0.5018,-0.5471,-0.1473
17269,3991.2500,-0.5694,-0.7687,-0.6315,-0.3955,-0.7577,-0.5564,-0.6361,-0.6417,-0.7114,-0.0449,-0.5580,-0.4463,-0.6028,0.4425
17270,3991.4583,-0.5694,-0.7090,-0.6315,-0.5625,-0.7577,0.3544,-0.5794,-0.5855,-0.6540,-0.7648,-0.5580,-0.5574,-0.5471,0.6950
17271,3991.6667,-0.3976,-0.4704,-0.4594,-0.2841,-0.5821,-0.2802,-0.4094,-0.4169,-0.4816,0.0781,-0.3883,-0.3351,-0.4914,0.5326
17272,3991.8750,-0.1686,-0.1721,-0.2873,-0.0058,-0.3480,0.5796,-0.1828,-0.2482,-0.3092,1.4672,-0.0487,-0.1684,-0.2687,0.4355
17273,3992.0833,0.2322,0.1262,0.0570,0.3838,-0.0554,1.0359,0.1572,0.0891,0.0355,-0.4328,0.1211,-0.0573,-0.1017,0.2608
17274,3992.2917,0.4612,0.3648,0.3439,0.4952,0.2958,-0.3987,0.1005,0.3140,0.1504,0.4815,0.2909,0.2206,0.1211,0.0655
17275,3992.5000,0.6330,0.1859,0.5160,0.6622,0.5299,-0.6259,0.1572,0.5388,0.4377,-0.6993,0.4607,0.4429,0.3995,-0.0761
17276,3992.7083,0.7475,0.3648,0.6308,0.7735,0.5884,-0.9836,0.4405,0.7075,0.6675,1.5247,0.5172,0.6651,0.5108,-0.1813
17277,3992.9167,0.8048,0.3648,0.7455,0.7178,0.6469,-1.0793,0.4971,0.7637,0.6675,2.0197,0.5738,0.7207,0.6222,-0.2433
17278,3993.1250,0.8620,0.2455,0.7455,0.8292,0.7055,0.4286,0.3838,0.7637,0.7250,0.3684,0.5738,0.7207,0.5665,-0.3286
17279,3993.3333,0.8620,0.1859,0.7455,0.8292,0.7640,-0.9704,0.3272,0.7075,0.7250,0.0253,0.4607,0.6651,0.6779,-0.2994
17280,3993.5417,0.8048,0.1859,0.6882,0.8292,0.6469,-0.5870,0.2705,0.7075,0.7250,-0.4100,0.3475,0.6651,0.6779,-0.1936
17281,3993.7500,0.5758,0.0666,0.5160,0.6065,0.5299,0.6806,0.0439,0.5950,0.5526,-0.6269,0.2343,0.4984,0.5108,0.2195
17282,3993.9583,0.5758,-0.0528,0.4013,0.6065,0.4714,1.9208,-0.0128,0.4264,0.4377,0.4206,0.0645,0.4429,0.4552,0.3085
17283,3994.1667,0.4040,0.0069,0.3439,0.4952,0.2958,0.2166,0.1005,0.4264,0.3803,0.3395,0.1211,0.3317,0.3438,0.1377
17284,3994.3750,0.4612,0.0069,0.3439,0.4952,0.2958,0.3520,0.1005,0.3702,0.3228,-0.2810,0.1211,0.3317,0.3438,-0.0900
17285,3994.5833,0.4612,-0.0528,0.3439,0.4952,0.2958,1.0950,0.1005,0.3140,0.3228,-1.5102,0.1211,0.3317,0.3995,-0.5204
17286,3994.7917,0.4612,0.0666,0.3439,0.4952,0.2958,-1.0112,0.2138,0.3140,0.2653,-0.8049,0.1777,0.3317,0.3995,-0.9083
17287,3995.0000,0.4040,0.0666,0.2865,0.4952,0.2373,2.1492,0.1005,0.3140,0.2653,-0.9065,0.2343,0.3317,0.3438,-1.1207
17288,3995.2083,0.3467,0.0666,0.2865,0.4952,0.2373,-0.4066,0.2705,0.3140,0.2653,-0.4192,0.2343,0.3317,0.3438,-1.2287
17289,3995.4167,0.3467,0.0666,0.2291,0.4952,0.1787,0.1578,0.3272,0.3140,0.2653,-1.7560,0.3475,0.3317,0.3438,-1.2931
17290,3995.6250,0.3467,-0.0528,0.2865,0.4395,0.2373,0.6065,0.2705,0.2577,0.2079,0.7961,0.3475,0.3317,0.3438,-1.3471
17291,3995.8333,0.3467,-0.0528,0.2865,0.4395,0.2373,1.5900,0.3272,0.3140,0.2653,0.4629,0.4041,0.3317,0.3438,-1.2035
17292,3996.0417,0.3467,0.0666,0.2865,0.3282,0.2373,1.0056,0.2705,0.3140,0.3228,0.4625,0.4041,0.3317,0.2881,-0.9015
17293,3996.2500,0.3467,0.1859,0.2865,0.3282,0.2958,-0.7287,0.3272,0.3702,0.3803,0.0688,0.4041,0.3317,0.3438,-0.3308
17294,3996.4583,0.2322,0.1859,0.2865,0.2725,0.2373,0.2191,0.3272,0.3702,0.4377,-1.8242,0.4041,0.3317,0.3438,-0.1466
17295,3996.6667,0.4040,0.1859,0.3439,0.4395,0.2958,-1.8270,0.3838,0.4264,0.5526,-0.4921,0.5172,0.4429,0.3438,-0.2316
17296,3996.8750,0.5185,0.3648,0.5160,0.5508,0.4714,0.1655,0.5538,0.5388,0.5526,-0.0652,0.6304,0.5540,0.5108,-0.2855
17297,3997.0833,0.6903,0.7228,0.6882,0.6065,0.6469,-1.3576,0.6671,0.5950,0.6675,1.7053,0.7436,0.7207,0.7336,-0.2656
17298,3997.2917,0.8048,0.7824,0.8029,0.8292,0.7640,-1.3550,0.8371,0.7637,0.7825,1.9547,0.9134,0.8874,0.8449,-0.2792
17299,3997.5000,0.9193,0.9614,0.9177,0.8848,0.8810,1.3377,0.9504,0.9323,0.7825,0.2907,0.9700,1.0541,1.0120,-0.3641
17300,3997.7083,1.0338,0.9614,1.0898,0.9405,0.9981,-0.9771,1.0637,1.0448,0.8399,0.3709,1.1398,1.1653,1.0677,-0.4199
17301,3997.9167,1.0911,0.9614,1.1472,1.0518,1.1151,-0.1529,1.1771,1.1572,0.8974,0.5023,1.1398,1.1653,1.1790,-0.4685
17302,3998.1250,1.2056,0.9614,1.1472,1.1075,1.1151,0.9283,1.1771,1.1572,1.0123,1.0219,1.1964,1.2764,1.2347,-0.5463
17303,3998.3333,1.1483,0.9614,1.2045,0.9962,1.1151,-0.0585,1.1771,1.1572,0.9548,-0.3616,1.2530,1.2764,1.2347,-0.5293
17304,3998.5417,1.0911,0.9614,1.1472,0.9962,0.9981,-1.0790,1.0637,1.0448,0.8974,0.7506,1.2530,1.1653,1.0677,-0.5230
17305,3998.7500,0.9766,0.8421,0.9177,0.8848,0.8810,0.2874,0.7804,0.8199,0.7825,-0.8833,1.0832,0.9430,0.9563,-0.3375
17306,3998.9583,0.7475,0.6035,0.7455,0.6622,0.7640,0.7122,0.5538,0.7075,0.6675,-0.6163,0.8568,0.5540,0.5108,-0.1923
17307,3999.1667,0.4612,0.6035,0.6308,0.2725,0.5884,0.3716,0.5538,0.5950,0.5526,3.1398,0.4041,0.2761,0.1211,-0.3838
17308,3999.3750,0.0032,0.6035,0.3439,0.0499,0.2958,0.8258,0.2705,0.4264,0.4952,0.9940,0.2909,0.1094,-0.0460,-0.5810
17309,3999.5833,0.1177,0.5438,0.1718,-0.1171,0.3543,-2.3124,0.2138,0.3702,0.3803,0.1657,0.0645,-0.0017,-0.2130,-0.8454
17310,3999.7917,-0.1686,0.4842,0.1144,-0.3955,0.1787,-0.0089,0.2138,0.3140,0.3803,-1.7597,-0.0487,-0.0573,-0.3244,-1.2512
17311,4000.0000,-0.3976,0.3052,-0.0577,-0.5068,0.0032,0.9358,0.1005,0.3140,0.2653,0.3828,-0.1619,-0.0017,-0.2687,-1.5108
17312,4000.2083,-0.4549,0.0069,-0.0577,-0.5625,0.0032,1.1236,-0.2961,0.2577,0.2079,-0.6845,-0.3317,-0.2240,-0.2687,-1.6207
17313,4000.4167,-0.5694,-0.1124,-0.1725,-0.7295,-0.1139,-0.1192,-0.4661,0.2577,0.1504,1.1840,-0.3317,-0.5018,-0.3801,-1.7464
17314,4000.6250,-0.4549,-0.1124,-0.2299,-0.7851,0.0032,1.7922,-0.6927,-0.0233,-0.0794,0.0435,-0.4449,-0.5018,-0.5471,-1.7131
17315,4000.8333,-0.7411,-0.0528,-0.3446,-0.8965,-0.1724,1.1060,-0.6927,-0.1920,-0.3092,0.1286,-0.3883,-0.5018,-0.7142,-1.6392
17316,4001.0417,-0.7411,-0.2317,-0.5741,-0.8408,-0.4650,-0.5308,-0.7494,-0.4169,-0.5965,1.3334,-0.5014,-0.5018,-0.7699,-1.4740
17317,4001.2500,-0.7984,-0.4704,-0.6315,-0.9521,-0.5821,-1.2737,-0.9194,-0.6979,-0.5965,-0.1799,-0.6146,-0.6685,-0.9369,-1.2219
17318,4001.4583,-0.6839,-0.2914,-0.5741,-0.9521,-0.5236,1.9124,-0.8627,-0.5293,-0.5390,2.1192,-0.6712,-0.6130,-0.8812,-0.8590
17319,4001.6667,-0.3404,-0.1124,-0.2299,-0.6181,-0.1724,0.4551,-0.2394,-0.0233,-0.2518,0.4892,-0.1619,-0.2240,-0.3801,-0.7230
17320,4001.8750,0.0032,0.2455,0.2291,-0.1728,0.2373,0.3268,0.2138,0.2577,0.2079,-2.0539,0.2909,0.2761,0.0654,-0.6544
17321,4002.0833,0.2895,0.3648,0.4013,0.2725,0.4714,1.2244,0.4405,0.5950,0.5526,0.5456,0.4041,0.4429,0.3438,-0.7343
17322,4002.2917,0.6330,0.4842,0.6882,0.6622,0.7055,-1.7033,0.5538,0.7075,0.6675,0.2230,0.5172,0.6651,0.5108,-0.8420
17323,4002.5000,0.8620,0.6035,0.8029,0.8848,0.8225,-0.1767,0.5538,0.7637,0.7825,-0.2521,0.5738,0.7763,0.6779,-0.9500
17324,4002.7083,1.1483,0.6035,1.0324,1.0518,1.0566,-1.4589,0.7804,0.8761,0.8399,-0.6859,0.6870,0.9430,0.8449,-1.0354
17325,4002.9167,1.2056,0.4245,1.1472,1.1075,1.1737,0.4972,0.7804,0.9886,0.8399,0.4904,0.8002,0.9986,0.9563,-1.1189
17326,4003.1250,1.1483,0.4245,1.2045,1.2188,1.1737,-0.9419,0.7238,1.0448,0.8974,-1.2642,0.5738,1.1097,0.9563,-1.1058
17327,4003.3333,1.2056,0.3648,1.1472,1.1075,1.2322,-0.4877,0.6105,1.0448,0.7825,-0.0811,0.4041,0.9986,1.0120,-1.0881
17328,4003.5417,1.0911,0.1859,1.0898,1.0518,1.1151,-0.8581,0.4405,0.8761,0.6675,-2.7053,0.1777,0.8874,0.9563,-0.9677
17329,4003.7500,0.9766,0.0069,0.9177,0.9405,0.8810,-0.1585,0.1005,0.7075,0.4377,1.7237,-0.0487,0.6096,0.7892,-0.7412
17330,4003.9583,0.8620,-0.2317,0.7455,0.8292,0.7640,0.1401,-0.0695,0.4264,0.2079,-0.8646,-0.1619,0.3317,0.4552,-0.6707
17331,4004.1667,0.6330,-0.2317,0.6882,0.6622,0.6469,0.1420,-0.2394,0.2577,0.0355,0.1038,-0.1619,0.2206,0.5108,-0.8345
17332,4004.3750,0.5758,-0.3511,0.5734,0.4952,0.5299,-0.4009,-0.2961,0.2015,-0.0794,-0.4443,-0.2751,0.1650,0.3995,-1.0267
17333,4004.5833,0.5758,-0.3511,0.4586,0.6065,0.4128,-0.5410,-0.2961,0.0891,-0.1368,0.0751,-0.2751,0.1094,0.3438,-1.3260
17334,4004.7917,0.4040,-0.2914,0.3439,0.4952,0.2958,-0.3766,-0.2961,0.0891,-0.1943,0.9262,-0.2185,0.1094,0.2881,-1.6308
17335,4005.0000,0.2895,-0.2317,0.1718,0.3838,0.1202,0.9299,-0.2394,-0.1358,-0.1943,-0.1957,-0.1619,0.0539,0.1767,-1.8156
17336,4005.2083,0.2895,-0.1124,0.1144,0.3838,0.0617,0.0251,-0.2394,-0.1358,-0.2518,0.6869,-0.1619,-0.1128,-0.0460,-1.9632
17337,4005.4167,0.3467,-0.1124,0.0570,0.1612,0.0617,0.6566,-0.2394,-0.2482,-0.0794,-0.6336,-0.1619,-0.1684,-0.2130,-2.0577
17338,4005.6250,0.2322,-0.1124,-0.1151,0.0499,-0.0554,0.0391,-0.1828,-0.3606,-0.0219,0.6397,-0.2185,-0.2240,-0.3244,-2.0407
17339,4005.8333,0.2322,-0.0528,-0.1725,0.0499,-0.1139,-0.8640,-0.1261,-0.4169,-0.0794,1.3546,-0.2751,-0.2796,-0.3801,-1.9881
17340,4006.0417,0.1177,-0.0528,-0.2299,-0.1171,-0.1724,0.1812,-0.1261,-0.4731,-0.1368,-0.3515,-0.1619,-0.2796,-0.3244,-1.9171
17341,4006.2500,0.1177,-0.1124,-0.1725,-0.1171,-0.0554,-0.4342,-0.0128,-0.4169,-0.1368,0.8220,-0.1619,-0.3351,-0.2130,-1.7273
17342,4006.4583,0.1177,-0.1721,-0.1151,-0.0615,-0.1139,-0.5027,-0.0128,-0.1920,-0.0219,-1.1005,-0.0487,-0.3351,-0.2687,-1.3779
17343,4006.6667,0.1750,-0.0528,0.0570,0.1055,0.1787,-0.9128,0.0439,0.0329,0.2079,1.0230,0.0079,-0.0573,-0.0460,-1.0352
17344,4006.8750,0.6330,0.3052,0.5734,0.7178,0.5299,-0.1978,0.2138,0.5950,0.6101,-1.2686,0.2343,0.3317,0.2324,-0.8382
17345,4007.0833,0.8620,0.7824,0.7455,0.8848,0.7640,-1.7056,0.4971,0.8199,0.8974,0.5421,0.4607,0.6651,0.5108,-0.8561
17346,4007.2917,0.8620,1.0211,1.0324,0.8292,0.9981,-0.5883,0.6105,1.0448,1.0697,-0.4956,0.6870,0.9986,0.7892,-0.8838
17347,4007.5000,1.0911,1.0211,1.3193,0.9962,1.2907,0.9926,0.9504,1.2696,1.1847,-0.3926,1.0266,1.2208,1.0120,-0.9243
17348,4007.7083,1.0911,1.2597,1.3193,1.1075,1.2907,-0.7978,1.0637,1.2696,1.2996,0.9462,1.0266,1.2764,1.2347,-0.9632
17349,4007.9167,1.0911,1.3194,1.3767,0.8292,1.3492,1.0417,0.8938,1.4383,1.2996,0.3312,0.9700,1.3320,1.2347,-0.9841
17350,4008.1250,1.2056,1.3790,1.4341,0.7178,1.4663,0.9757,0.8938,1.3821,1.3570,-0.2796,1.0266,1.0541,0.7892,-0.9868
17351,4008.3333,1.0911,1.2597,1.3767,0.5508,1.3492,0.7842,0.8938,1.3821,1.2996,-0.5489,0.9700,1.0541,0.8449,-0.9111
17352,4008.5417,1.0911,0.9018,1.3767,0.4952,1.4078,-3.1111,0.8371,1.3259,1.2996,-0.4449,0.6870,1.0541,0.7336,-0.7667
17353,4008.7500,1.0338,0.6035,1.2619,0.4952,1.2322,1.5979,0.5538,1.2134,1.0697,1.2168,0.5172,0.9430,0.4552,-0.5660
17354,4008.9583,0.9193,0.4842,0.9750,0.3282,0.9981,0.5266,0.4405,0.9323,0.8974,-3.1436,0.2909,0.6651,0.2881,-0.4139
17355,4009.1667,0.6330,0.4245,0.6882,0.2169,0.7055,0.2937,0.3838,0.8199,0.7825,-0.6027,0.2343,0.4429,0.1211,-0.5156
17356,4009.3750,0.2895,0.3648,0.6308,0.0499,0.5299,2.4607,0.2138,0.7637,0.6675,-1.4627,0.2343,0.3317,0.0097,-0.8067
17357,4009.5833,0.2322,0.3648,0.4586,-0.0058,0.4714,-0.5388,0.1572,0.7075,0.6675,-0.0156,0.1211,0.1650,-0.1017,-1.1304
17358,4009.7917,0.0604,0.3648,0.3439,-0.0615,0.3543,0.2238,0.1005,0.7075,0.6101,-1.0631,0.0079,-0.0017,-0.1574,-1.4338
17359,4010.0000,-0.0541,0.3648,0.2291,-0.1171,0.2958,0.7871,0.0439,0.6513,0.4952,-0.5231,0.0079,-0.0573,-0.2130,-1.6354
17360,4010.2083,0.0032,0.4842,0.1144,-0.1171,0.2958,0.4888,-0.0695,0.2577,0.4377,-0.7844,0.0079,-0.0573,-0.2687,-1.6802
17361,4010.4167,-0.1686,0.4842,0.1144,-0.3398,0.1787,-2.5108,-0.1261,0.5388,0.3803,-0.7887,-0.1619,-0.0573,-0.2687,-1.7235
17362,4010.6250,-0.0541,0.4842,0.1144,-0.3398,0.1787,-0.1231,-0.2394,0.4264,0.3228,-0.4583,-0.2185,-0.1684,-0.3801,-1.6764
17363,4010.8333,-0.0541,0.3648,0.0570,-0.3398,0.1787,0.7615,-0.3528,0.3140,0.3228,0.4701,-0.3317,-0.1684,-0.4358,-1.5181
17364,4011.0417,-0.1113,0.3648,0.1144,-0.3955,0.1202,-0.4645,-0.2961,0.3140,0.2653,0.6749,-0.3317,-0.2240,-0.4358,-1.1447
17365,4011.2500,-0.1686,0.3648,0.0570,-0.3955,0.0617,0.7969,-0.3528,0.3140,0.2079,0.7093,-0.3883,-0.2796,-0.4914,-0.5636
17366,4011.4583,-0.1113,0.3648,0.1718,-0.3955,0.1202,-1.1000,-0.1261,0.3140,0.2653,0.2396,-0.2185,-0.2240,-0.4914,-0.2337
17367,4011.6667,0.2322,0.6035,0.4013,-0.1728,0.3543,-0.7765,0.1572,0.4826,0.4952,0.4983,0.1211,0.0539,-0.1574,-0.3522
17368,4011.8750,0.7475,0.7824,0.7455,0.6065,0.7055,0.1567,0.6105,0.7637,0.7250,-2.1020,0.5738,0.5540,0.2881,-0.3988
17369,4012.0833,1.0338,0.8421,0.9177,0.9405,0.8810,-0.5706,0.8371,0.9886,0.9548,-1.0423,0.9134,0.8874,0.6222,-0.4032
17370,4012.2917,1.2628,1.0807,1.2045,1.2188,1.1737,0.1419,0.9504,1.1572,1.1272,-0.7710,1.0832,1.1653,0.9563,-0.3491
17371,4012.5000,1.3773,1.2000,1.3193,1.3302,1.2907,-0.7569,1.1204,1.3259,1.2421,-0.2219,1.1964,1.3876,1.2904,-0.3304
17372,4012.7083,1.3773,1.3194,1.3193,1.4415,1.2907,-2.3885,1.3470,1.3821,1.2996,1.4070,1.3662,1.3876,1.4017,-0.3336
17373,4012.9167,1.4919,1.3790,1.3767,1.4415,1.3492,-0.7876,1.4037,1.3821,1.3570,0.1811,1.4793,1.4431,1.4574,-0.3627
17374,4013.1250,1.4919,1.3790,1.3767,1.4972,1.4078,1.3196,1.4037,1.4945,1.4145,-0.0316,1.5359,1.4987,1.5131,-0.4287
17375,4013.3333,1.4346,1.2597,1.3193,1.4415,1.3492,0.6477,1.4037,1.3821,1.2996,-1.4622,1.3662,1.4431,1.4574,-0.3650
17376,4013.5417,1.1483,0.9614,1.2619,1.3302,1.2322,0.0646,1.2904,1.2696,1.2421,-0.4801,1.3096,1.3320,1.3461,-0.3876
17377,4013.7500,1.0911,0.7228,1.1472,1.2188,1.1151,-0.2118,1.0637,1.2134,1.1272,-0.2824,1.1398,1.2208,1.2347,-0.0194
17378,4013.9583,0.8620,0.4842,1.0324,0.9962,0.9396,-0.2127,0.8371,1.1010,1.0123,0.5026,0.9134,1.1097,1.1233,0.1197
17379,4014.1667,0.9193,0.5438,0.9177,0.9405,0.9396,0.6551,0.6671,0.9323,0.8974,-0.9101,0.8002,1.0541,1.0120,-0.0482
17380,4014.3750,0.8620,0.4842,0.8603,0.7735,0.8810,1.6554,0.6671,0.8199,0.8399,0.9632,0.6870,0.9430,0.9006,-0.3994
17381,4014.5833,0.8048,0.6035,0.8603,0.7735,0.8225,1.9598,0.6105,0.8199,0.7250,-1.2655,0.6870,0.8874,0.9006,-0.7753
17382,4014.7917,0.7475,0.7228,0.8029,0.7178,0.7640,-0.5168,0.7804,0.7637,0.7250,0.7004,0.6304,0.8319,0.9006,-1.2015
17383,4015.0000,0.6903,0.7228,0.8029,0.6065,0.7055,0.0222,0.7804,0.7637,0.6675,-0.9766,0.8568,0.7763,0.7892,-1.4156
17384,4015.2083,0.6330,0.7228,0.6882,0.5508,0.5884,-1.0986,0.7238,0.7075,0.6675,0.1030,0.7436,0.7763,0.7892,-1.5691
17385,4015.4167,0.4612,0.7228,0.6308,0.4395,0.5884,1.4115,0.6671,0.7075,0.6101,0.9982,0.7436,0.7763,0.6779,-1.6372
17386,4015.6250,0.4040,0.6035,0.5734,0.3838,0.4714,1.8875,0.6671,0.5950,0.5526,-0.6726,0.7436,0.6651,0.5108,-1.6574
17387,4015.8333,0.2895,0.6035,0.4586,0.3838,0.4714,1.4832,0.6671,0.5950,0.4377,0.5121,0.6870,0.6096,0.5108,-1.5633
17388,4016.0417,0.2322,0.6035,0.5160,0.1612,0.4714,-0.8005,0.4971,0.5950,0.4952,-0.0927,0.6304,0.5540,0.5108,-1.2160
17389,4016.2500,0.1177,0.5438,0.5160,0.1055,0.4714,0.5691,0.5538,0.5950,0.4377,0.1486,0.5738,0.5540,0.3995,-0.6826
17390,4016.4583,-0.0541,0.6035,0.4586,-0.0615,0.4128,-0.3994,0.4405,0.5950,0.5526,0.0629,0.5738,0.4984,0.2881,-0.3924
