@relation reduce_train_py-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute Feature72 numeric
@attribute Feature73 numeric
@attribute Feature74 numeric
@attribute Feature75 numeric
@attribute Feature76 numeric
@attribute Feature77 numeric
@attribute Feature78 numeric
@attribute Feature79 numeric
@attribute Feature80 numeric
@attribute Feature81 numeric
@attribute Feature82 numeric
@attribute Feature83 numeric
@attribute Feature84 numeric
@attribute Feature85 numeric
@attribute Feature86 numeric
@attribute Feature87 numeric
@attribute Feature88 numeric
@attribute Feature89 numeric
@attribute Feature90 numeric
@attribute Feature91 numeric
@attribute Feature92 numeric
@attribute Feature93 numeric
@attribute Feature94 numeric
@attribute Feature95 numeric
@attribute Feature96 numeric
@attribute Feature97 numeric
@attribute Feature98 numeric
@attribute Feature99 numeric
@attribute Feature100 numeric
@attribute Output {0,1}

@data
-10.40438,-4.68225,-12.3119,-5.17705,-12.17943,-7.54312,-1377.31945,3648.00449,3021.25063,-6765.84451,-1585.10813,-3581.1908,1.01228,1979.19407,617.88531,-2936.79706,2566.36631,-4801.32134,2845.24534,-2250.83748,2139.22899,652.11846,702.39337,1850.03039,340.62832,-9192.19606,5045.38107,13936.91608,-21797.50721,-5157.94238,-9428.25752,5997.26474,931.8556,-10970.52658,12257.42262,14156.39904,5836.34428,312.7088,-3531.3061,-3077.79909,6160.08096,6881.91069,-5704.77718,19523.2127,4525.92563,8492.08115,-14613.38421,326.77385,2278.0719,-5765.18934,3259.99626,-7127.30954,1370.57159,19929.54176,-7830.81905,6143.79112,21388.71177,25667.48686,-11606.63376,-776.98566,-14918.1943,-10783.82167,970.29376,1931.66028,2600.31721,-62.98502,6328.02936,-306.55719,-10406.04869,10930.97089,19346.47284,6087.17381,1097.07196,-6814.42833,2989.953,-11982.50922,-24037.13474,-1670.83244,-55705.49213,-6051.04355,-20592.56823,6628.71237,-2703.02921,9087.49215,16514.42074,-7361.65831,-24498.49021,2176.84697,-4099.08033,-26471.584,-22106.08574,-7100.7334,-5160.22452,4650.99018,55399.49954,28626.65051,-11971.42264,8453.41269,8687.27531,16923.3115,0
-10.35948,-5.24503,-12.05258,-4.51095,-11.59045,-7.02984,-1379.23308,3653.05772,3005.11943,-6763.35031,-1569.48614,-3543.5657,-25.50686,1974.91358,635.62982,-2957.89633,2578.53339,-4721.75138,2896.23937,-2314.58952,2191.65631,662.65135,700.04151,1867.16102,292.07255,-9147.17593,5156.89866,13873.11758,-21898.65853,-5106.51666,-9444.50567,6001.73607,926.75418,-10968.81024,12019.01229,14193.74728,5790.73543,529.36403,-3725.5048,-3144.61628,6175.77743,6935.53934,-5735.81356,19512.46135,4507.82141,8568.46294,-14596.00623,468.73708,2055.85702,-5610.08506,3382.37528,-7182.807,1263.88087,20114.35973,-7915.59944,6011.76334,21389.07499,25426.54261,-11264.31723,-377.88126,-14979.36531,-10760.83888,884.04203,1896.24223,2275.45587,120.60323,5790.41854,-209.45755,-10845.92268,10272.23975,19661.26554,6191.21422,1345.13797,-7051.31525,2829.17388,-12326.73695,-24663.98409,-1841.32847,-55602.77886,-6278.04859,-19931.76225,6559.40402,-2650.64192,8909.89011,16570.2513,-7042.16131,-23357.31978,1149.6963,-2812.10427,-26268.5652,-21046.78512,-7024.51002,-3717.6709,4254.84177,55418.38741,28905.09338,-13642.99032,7385.02325,8784.74068,17542.35249,1
-10.61923,-4.41683,-12.22773,-5.50719,-11.74905,-6.99371,-1374.23269,3639.03804,3016.70064,-6757.90639,-1566.87553,-3563.54969,-3.67033,1979.94336,613.15798,-2925.87076,2654.52114,-4768.83673,2821.99699,-2302.02224,2189.44677,728.97345,672.73377,1879.05292,405.0426,-9240.71088,5130.0077,13817.86176,-21783.99278,-5109.45401,-9255.54588,6051.99458,916.267,-11114.3688,12389.71696,14104.55909,5700.58819,480.39982,-3825.089,-3175.04731,5964.13647,6734.86625,-5690.79009,19237.88864,4754.96853,8913.85072,-14627.08588,305.60231,2268.73059,-5687.36237,3824.31932,-7002.26241,1615.52628,20144.88946,-7980.49859,6015.53017,21170.62512,25703.9302,-11707.25792,-404.46641,-14605.15872,-11031.00657,670.98093,1814.2326,2395.71592,-141.15849,6269.14523,-428.93525,-10232.79342,10680.98797,19451.7209,5937.59501,1250.78349,-6724.60991,2310.12876,-12186.99868,-24337.8907,-2079.13868,-54896.76273,-6558.28525,-21155.66572,6336.94784,-3011.47106,9216.2944,15800.1712,-7477.985,-23786.02375,1509.04065,-2789.73101,-26421.29105,-22238.92436,-7076.84061,-4359.9159,4931.96413,54833.54257,28877.46289,-12638.59949,7475.54808,8889.89259,17704.29105,0
-11.04252,-4.50623,-12.03539,-4.84354,-11.60834,-6.86036,-1378.4889,3651.62317,3016.41114,-6758.17068,-1565.43407,-3573.10403,-26.72132,1994.43315,598.77495,-2938.17208,2584.7174,-4768.3151,2807.64109,-2312.1953,2143.24679,720.28862,645.00773,1828.48241,191.71301,-9307.30274,5097.23832,13942.42962,-21942.49404,-5057.54733,-9309.70289,6136.42222,1070.38623,-10941.57762,12181.63311,14111.07171,5852.95345,641.75076,-3796.23902,-3218.31975,5964.34037,6975.24611,-5749.61126,19335.12198,4632.35463,8748.6336,-14218.82856,416.65461,2089.63136,-5469.19052,3392.68376,-7010.16545,1563.0541,20001.57545,-8210.17069,6248.86231,20958.75528,25743.83225,-11284.68618,-460.83431,-15178.3745,-10695.85561,752.12422,1882.47749,2533.10672,-173.00661,5716.51386,-274.88015,-10084.34634,10484.78943,19528.03113,5721.80557,1416.81631,-7258.25667,2606.82106,-11784.50932,-24179.87927,-1296.72905,-55398.96417,-6570.07791,-20809.68149,6504.07584,-2906.01837,9262.32923,16491.86439,-7253.74502,-24417.80896,1922.81653,-3199.18793,-26412.06622,-21383.3562,-7115.88033,-4383.1229,4072.91654,55210.29913,29032.72114,-12869.66805,7641.78136,8938.59506,17544.52749,0
-11.14107,-4.71603,-12.25252,-5.4589,-11.42203,-6.99844,-1385.51229,3656.21257,3020.54185,-6765.94928,-1553.5366,-3571.88174,23.16812,1996.37628,655.25072,-2951.6004,2550.11077,-4793.16671,2843.50951,-2327.0728,2159.21716,629.01306,723.97199,1811.24697,269.42575,-9316.16441,5085.26464,13884.93778,-21913.87919,-5160.15569,-9302.324,6011.67966,922.68478,-10958.0719,12155.70748,14165.42993,5726.01478,718.27937,-3566.62,-3141.93674,6076.98626,7000.28789,-5551.54553,19536.99643,4845.87258,8347.9696,-14479.44749,94.83617,2432.74927,-5395.13602,3191.26422,-7290.06582,1283.41783,19900.55969,-8462.90974,5966.7157,21340.73948,25574.88391,-11768.56477,-500.64948,-14447.84463,-10783.95188,647.15794,2116.03869,2204.37921,97.33844,6078.78421,-677.84663,-10292.29222,11015.87273,19479.36418,5718.39335,1581.21337,-6992.01784,3207.0476,-11827.55324,-24678.85246,-1337.83772,-55729.72074,-6837.50885,-20661.45466,5921.71683,-3353.31391,9127.52738,16663.98268,-7124.24958,-23883.80001,2230.83671,-3297.67739,-26008.09951,-21094.17452,-7245.70092,-3785.01614,4612.6683,55004.60674,28338.9781,-12873.36573,7383.61045,9034.30159,17247.63291,0
-10.60395,-4.77202,-12.1251,-5.14973,-11.35749,-7.41945,-1377.32102,3656.96983,3009.34608,-6760.39008,-1556.72807,-3563.67368,-20.50808,1950.36832,595.79192,-2935.46041,2588.8978,-4678.93395,2858.99388,-2273.45436,2204.7043,639.55137,763.2024,1947.95056,341.60523,-9235.04419,5167.637,13920.88586,-21754.81542,-5102.20732,-9220.90494,5936.96375,907.59671,-10976.32179,12247.27845,14173.184,5734.67098,673.15027,-3628.96391,-3124.06068,6062.3172,6840.40689,-5821.29173,19664.02121,4719.57584,8708.65865,-14527.02402,299.57345,2347.91423,-5859.31974,3590.43647,-7132.86597,1442.16181,20082.77578,-8187.22951,5749.36931,21380.45546,25618.91954,-11389.39751,-369.39505,-14575.38299,-10525.13277,780.28589,2063.78066,1984.19938,-412.42982,6252.90098,-353.70126,-10312.94467,11228.25727,19625.5314,5902.49522,1110.97609,-6668.78715,2339.33028,-11621.85728,-24617.42175,-1620.91896,-55739.54494,-6582.17319,-20258.09967,6458.38443,-2712.52414,9140.38529,16014.59707,-6961.68769,-24010.4115,1535.45733,-3260.15653,-26369.82669,-21945.07507,-7616.04012,-3670.34655,4301.04393,54860.32112,28852.56731,-13294.91226,6907.2591,8433.83015,16721.80704,0
-10.72004,-4.61608,-12.53952,-4.59876,-11.75104,-7.11419,-1380.14837,3641.97431,3016.98418,-6751.85771,-1566.84082,-3585.88102,-20.47532,1979.96458,587.04581,-2953.48957,2619.78309,-4718.38864,2875.21672,-2347.64553,2138.0394,636.94553,742.3417,1942.81422,269.74372,-9306.43448,5200.63936,13863.69632,-21846.62354,-5129.04017,-9317.85816,6020.68348,953.90083,-11034.1904,12189.00234,14035.36868,5789.86461,653.87766,-3531.67544,-3201.49802,5879.08994,7036.85525,-5662.48033,19628.01715,4589.8251,8616.78047,-14648.21349,354.77952,2415.01106,-5575.64657,3426.49562,-6992.22079,1399.68417,20079.02283,-8218.32077,5884.00206,20995.4347,25612.443,-11404.60421,-444.55045,-14834.94482,-10853.14257,684.88962,2243.05588,2615.53795,-313.75728,5889.34603,-536.70514,-10405.35617,10745.64398,19129.88527,6154.02216,1311.98875,-7196.27686,3121.7502,-11999.98612,-24108.88978,-1071.72681,-55568.41828,-6367.29851,-20035.82307,6357.65683,-2904.00033,9352.30018,16825.01616,-6653.31612,-23534.91691,1782.80019,-2970.70279,-27028.14398,-21503.89811,-7313.81571,-4467.48286,4611.52858,55299.63463,28439.55614,-12336.7449,7207.01234,8650.76406,17483.64026,1
-10.64633,-4.53255,-12.56121,-4.86761,-12.05943,-6.58922,-1369.47523,3651.69525,3009.38856,-6754.03883,-1548.87489,-3544.4693,-4.52902,1980.0913,617.42391,-2944.8247,2610.51635,-4763.08003,2807.58435,-2317.75631,2203.20404,660.65625,672.50915,1856.86722,217.46237,-9246.72898,5175.00086,13857.67418,-21823.96732,-5126.98222,-9356.90359,6038.27374,967.29015,-11132.27167,12387.08066,14052.59829,5800.58349,580.06606,-3738.54215,-3131.85797,5868.78986,6727.0526,-5879.33614,19454.56535,4463.73695,8814.96049,-14737.98884,460.63318,1973.46746,-5598.80114,3481.48077,-7334.02595,1147.88215,20141.04605,-8423.13579,5718.54842,21251.57974,25699.35129,-11306.41134,-178.46123,-15056.92458,-10461.52251,531.22003,2302.62177,2475.86268,-221.04585,5995.86801,-552.87301,-10286.37471,10700.95662,19013.14631,5707.34156,1121.54661,-7172.09258,3263.03451,-12177.17488,-24384.85382,-1681.95744,-54811.62581,-6972.09135,-20591.85011,5645.25422,-2709.22547,9242.34739,16243.20147,-7644.30013,-24336.06769,1120.86705,-3328.1423,-26034.62476,-21616.30352,-7136.9608,-3653.86595,4232.19347,55529.30012,28134.45949,-12622.89081,8076.43825,8396.21185,16945.35013,0
-10.366,-4.39317,-11.81354,-4.98038,-11.60371,-6.99865,-1379.58109,3651.65937,3011.50391,-6772.93303,-1572.70194,-3585.46453,-14.54321,1969.46349,612.68695,-2923.63391,2635.95199,-4752.59984,2882.50118,-2313.12364,2216.0701,684.28076,710.06937,1869.13415,314.15994,-9210.83367,5160.18199,13872.85379,-21708.72689,-5030.5432,-9298.934,6012.54738,950.93412,-11110.61525,12242.92853,14125.61421,5728.82984,500.41411,-3581.81429,-3151.6683,5983.96105,6916.11168,-5623.6683,19447.16446,4632.85563,8599.08702,-14623.96326,249.42841,2087.56737,-5773.49797,3562.50628,-7362.9934,1559.58027,20102.94798,-7883.31381,5699.3829,21186.0016,25573.52323,-11174.4657,-319.43587,-14600.36693,-10919.62245,882.14433,1979.66523,2332.83774,-364.57064,5744.21527,-369.3895,-10397.18214,10585.77292,19248.26607,6306.91279,1411.05721,-7022.08057,2983.9264,-11965.8611,-24290.30103,-1769.61055,-55219.24496,-6485.67675,-20360.16589,6722.96597,-3412.1872,9303.82093,16521.86522,-6919.68524,-23402.66371,1455.19096,-3110.46752,-26392.30026,-22033.39007,-7533.2326,-4431.12686,3993.95439,55697.05243,28415.8203,-13083.42837,7485.44166,9073.41677,17557.43171,0
-10.7295,-4.91961,-12.23607,-5.27549,-11.30086,-6.93599,-1380.36214,3646.47861,3016.95845,-6755.27722,-1561.07947,-3560.66545,7.0323,1986.19861,620.36542,-2915.94962,2611.98965,-4776.78109,2859.48568,-2308.96181,2175.52654,676.22692,724.08833,1852.84136,282.10366,-9193.26944,5109.12985,13890.71455,-21883.7399,-5111.79805,-9267.49608,6022.29869,878.15625,-11033.85976,12174.24344,14091.73332,5557.17621,568.23395,-3574.84117,-3155.25052,5948.80309,6794.84498,-5744.38679,19485.92251,4673.7964,8500.39545,-14682.83213,385.25534,2143.91465,-5478.94014,3323.5892,-7320.52055,1134.37257,20125.44004,-8277.47216,5770.75512,20994.18672,25769.15831,-11336.47705,-455.627,-14730.96747,-10726.20757,790.59928,1769.02232,2464.0963,-60.54016,6374.50248,-465.43512,-10530.39028,10813.80838,19767.8666,5730.08398,1407.34389,-7018.22708,2849.60249,-12605.4258,-24137.89936,-2200.24547,-55724.81416,-6861.75823,-20487.17928,6246.35249,-2546.56215,9220.09678,16653.82793,-7466.98415,-23914.57022,1826.90288,-2728.18344,-26091.26138,-21940.05681,-7684.49351,-4134.02887,4703.10674,55416.81564,28011.70903,-12624.06607,8131.40494,8754.54565,17511.10045,0
-10.80196,-4.57919,-12.14119,-5.30393,-12.12195,-6.32751,-1370.77598,3647.11893,3016.13858,-6763.97579,-1538.42762,-3565.23705,-30.58886,1990.94876,647.10987,-2887.08787,2587.81085,-4738.78582,2940.69298,-2288.0767,2196.80147,701.81487,659.30276,1882.33978,334.86591,-9229.51796,5160.39388,13814.06425,-21848.93312,-5081.14058,-9365.81173,6116.1574,859.40336,-10992.91753,12176.16356,14191.0581,5688.28675,518.62963,-3712.62304,-3048.6275,6141.26208,6867.42402,-5766.43289,19605.54992,4588.64908,8561.76553,-14499.1589,266.23504,2189.48008,-5592.16705,3628.76593,-6729.91483,1215.45938,20310.38148,-8054.42847,5842.37579,21622.81604,25965.35069,-11410.98864,-107.67773,-15086.6517,-10683.71386,571.55286,1878.79395,2653.35372,56.25055,6112.56751,-182.52912,-10587.67492,10568.74304,19772.35883,6356.90549,1141.93577,-6742.83221,2813.30011,-12136.70336,-24211.17857,-1736.28678,-55486.19556,-6064.85754,-20324.05724,6029.33542,-3301.86295,8978.03668,16102.65562,-7277.38046,-24130.62644,1396.27735,-3094.04838,-26208.13542,-22096.40131,-7927.04478,-4003.80712,4381.85041,54596.89994,29196.88419,-12583.62592,7524.34595,8441.37201,17475.00389,0
-10.85579,-5.01394,-12.46407,-5.03958,-11.52124,-6.66352,-1378.739,3649.20378,3003.69885,-6765.60367,-1565.83002,-3561.41406,-25.23383,1946.30342,616.72714,-2924.59302,2632.5641,-4733.9751,2813.64355,-2284.67202,2241.52663,638.73531,671.98509,1789.47623,339.9329,-9188.72159,5162.02087,13931.5586,-21892.77305,-5196.066,-9289.73856,5964.11883,931.58947,-10932.04121,12015.43787,14196.97398,5707.74567,715.86095,-3653.35221,-3199.88984,6165.29887,6758.57679,-5624.7693,19358.79914,4634.33733,8676.57828,-14908.4431,562.48049,2401.38449,-5535.90323,3457.84911,-7158.26073,1243.64576,20006.66946,-8071.54054,6076.32971,21108.74088,25395.67381,-11674.31534,-262.55387,-14553.48326,-10607.99782,789.53535,2549.62689,2432.72806,295.12964,5742.3539,-693.47373,-10279.70552,10772.95278,19993.20952,6061.97915,1380.73545,-7079.16625,2510.77332,-12229.99873,-24335.21891,-1378.58835,-55357.92494,-6537.07973,-20761.13256,6558.29483,-2714.25544,8975.26979,17026.01501,-7036.0152,-24141.14598,1215.25358,-2964.69603,-26851.87599,-21382.31026,-7058.94352,-3941.08391,5476.32029,55247.62461,28288.05611,-12231.93381,7222.33591,8408.05505,17438.83373,0
-10.62498,-4.37493,-12.38212,-5.17387,-12.16794,-6.97752,-1375.41156,3644.00093,3024.63002,-6755.51439,-1549.96685,-3563.39628,7.76138,1972.97621,614.67678,-2900.89889,2594.06459,-4763.15911,2862.36303,-2319.32093,2141.25006,695.83938,668.2586,1850.07892,320.53315,-9227.30289,5139.52905,13969.30926,-21836.424,-5123.11081,-9174.83393,5916.57221,889.6895,-11046.79645,12194.1979,14150.98399,5850.06751,618.60123,-3625.46878,-3100.08354,6071.07206,6821.58185,-5836.21458,19205.2093,4590.46984,8454.33467,-14708.74892,315.12042,2209.81125,-5364.13561,3377.87229,-7120.31348,1303.40856,20110.97098,-8143.63511,5851.69056,21262.76759,25654.90232,-10947.12184,-465.66547,-14608.68195,-10792.5893,824.42897,2024.58117,2359.95346,-29.43474,6043.1979,36.05301,-10345.61757,10818.40248,19412.73967,5628.58642,825.19688,-7466.12744,2872.78775,-12452.55975,-24099.76445,-1346.50418,-56004.42854,-6118.6389,-20838.80213,6086.34776,-3024.14202,9195.35335,16457.7242,-7266.28533,-24199.66569,1981.09118,-2725.19155,-26277.15756,-22212.8042,-8115.57063,-4192.95184,4143.07048,55556.50522,28031.97783,-12609.7673,7338.56838,8518.35545,16865.01903,1
-10.92283,-4.44039,-12.33509,-4.7191,-11.40881,-7.28268,-1372.23335,3646.29164,3007.43439,-6779.80306,-1534.53915,-3524.81899,-4.308,1969.87636,638.46644,-2947.66838,2632.10093,-4792.53011,2817.81213,-2319.67514,2165.32102,781.00848,662.04919,1851.52874,377.44605,-9215.07545,5081.9616,13860.23255,-21778.49481,-5099.85199,-9258.72927,5970.1888,1057.5833,-10973.24401,12229.70118,14241.18216,5531.5171,571.51843,-3681.29759,-3255.87024,6089.4135,6961.66075,-5619.81671,19622.43016,4680.96455,8364.34456,-14723.04668,201.93766,2148.51958,-5603.57827,3281.19675,-7071.35787,1096.80977,20072.88478,-7968.33952,6106.46183,21285.56916,26087.64471,-11104.78392,-373.79688,-15049.59133,-10936.58865,840.33106,2030.02829,2466.55392,-15.72519,6348.45747,-418.16015,-10371.36386,10721.77685,19354.57729,5992.62881,1347.44627,-7159.80955,2399.29275,-12140.56011,-24452.76431,-2100.46993,-55891.55006,-5911.14463,-19996.86161,6334.24497,-2753.05915,9413.36972,16499.86543,-7360.13312,-24077.08872,1812.10568,-3189.15999,-25512.55281,-21802.52726,-7314.34215,-4539.29523,4536.44464,55746.19409,28865.8086,-13180.88806,7456.99868,8873.54676,17780.10159,0
-10.65771,-4.30069,-11.78251,-4.29327,-12.2395,-7.30535,-1376.88202,3651.37528,3005.59957,-6768.14652,-1567.12439,-3565.95676,-1.89166,2001.01596,658.19854,-2968.21325,2635.07783,-4751.95321,2865.77131,-2344.61951,2223.35911,667.68657,679.83066,1843.17839,285.017,-9331.02561,5102.13215,13867.73041,-21793.99558,-4944.66722,-9355.47428,5855.35114,969.54653,-10994.65017,12137.00254,14408.17654,5546.93214,519.01144,-3690.32946,-3076.2661,6236.71009,6883.33657,-5796.42465,19468.53108,4582.44376,8565.99709,-14826.12268,357.14723,2272.1083,-5500.05989,3664.57337,-7048.98555,1458.02447,20132.1087,-8203.63961,5715.6204,21188.79308,25833.47952,-11418.32729,-845.22045,-14783.80613,-10602.47901,1032.33942,2106.27421,2391.52684,-180.67202,5926.99905,-279.26172,-10291.29774,10695.43004,19543.78769,5234.02693,1609.64924,-6911.49383,2678.37815,-12251.64627,-24374.77034,-1789.19905,-55716.7922,-6143.46319,-20423.44532,6553.35571,-2487.52422,8850.665,16593.37628,-7304.82118,-24818.35786,1680.15785,-2770.50033,-26674.37547,-21886.3172,-7560.73736,-3392.47909,4449.3487,55830.20812,29100.78088,-13574.02153,7425.00537,8984.86475,17176.99262,0
-10.06889,-5.04902,-12.14985,-4.7677,-12.08933,-7.01716,-1376.79939,3651.94207,3013.69042,-6773.34891,-1540.82418,-3562.47436,-9.42009,1987.42394,610.5637,-2933.23846,2633.66813,-4767.43865,2846.46009,-2305.1446,2195.09552,679.61758,734.8152,1803.68025,274.11347,-9248.79149,5106.57605,13883.68721,-21726.65363,-5172.00178,-9301.52058,5903.46277,842.02524,-11064.36051,12138.75901,14046.51598,5546.4299,634.56974,-3605.04412,-3073.8647,5904.35723,6951.74107,-5767.06756,19452.82486,4658.86242,8456.73578,-14816.51329,147.57326,2231.45032,-5689.02579,3132.0112,-7165.08231,1497.28496,20023.0795,-8256.79796,5730.79266,21408.93532,25975.795,-11330.75663,-494.98824,-15019.46535,-10769.97617,689.71717,2257.35142,2558.56453,-98.19359,6111.95659,-450.22473,-10645.00772,11144.30994,19460.60753,6008.27736,1208.10943,-6840.11243,2620.95015,-11985.12607,-24513.85428,-1665.86792,-55934.87633,-6408.58131,-20967.44286,6242.72887,-2644.62975,9549.2012,16117.05179,-7075.20163,-23895.49275,1555.98571,-2999.37021,-26196.26484,-21791.10989,-7628.39246,-4155.30252,4458.53472,55399.97532,28352.06368,-12669.80309,7845.53899,8301.5776,17990.95318,0
-10.37134,-4.47533,-12.2417,-4.82446,-11.99294,-6.94312,-1376.97722,3645.43996,3015.92835,-6773.18281,-1554.29112,-3554.93576,9.40292,1969.67513,591.31059,-2971.08893,2632.32012,-4692.6233,2838.47471,-2286.881,2187.3048,699.23484,686.49671,1837.99462,263.93159,-9233.13297,5092.4548,13873.57486,-21843.79611,-5145.19916,-9273.12074,6021.58868,983.38362,-10955.94838,12146.23186,14135.44137,5712.88898,464.18261,-3661.55825,-3101.08505,5907.90642,6759.57768,-5686.15934,19361.01442,4562.02131,8757.15172,-14637.90638,342.99505,2230.23475,-5760.56901,3355.1034,-7033.06713,1395.00895,20092.55191,-7996.18226,5757.21225,21219.66339,25706.03147,-11414.30696,-404.21051,-14499.72062,-10844.09258,523.02725,2038.5365,2365.95077,69.91145,5978.9397,129.20091,-10316.28976,10403.13305,19702.24062,5541.09748,1811.52089,-6663.07936,2878.52909,-12394.98496,-24794.6641,-1606.20865,-55511.37133,-6665.92673,-20879.77733,6469.99952,-2867.74695,8849.32809,16140.02819,-6912.33823,-24028.93387,2333.65134,-2796.0576,-26502.76951,-21939.72568,-7113.39911,-4613.14241,4404.44605,55616.60944,28805.01419,-12897.69013,7596.36019,8688.76375,17683.95629,1
-10.95198,-4.82077,-12.49351,-5.48129,-11.97642,-7.19254,-1369.35388,3647.14655,3012.45217,-6756.10632,-1559.14638,-3557.63137,-12.24272,2005.41073,627.21853,-2947.08573,2626.36485,-4722.85405,2871.23951,-2267.8188,2206.67772,653.99826,671.66925,1874.34545,233.38105,-9215.98057,5085.61546,13870.69593,-21794.55254,-5103.56226,-9318.23559,6010.01482,990.66568,-10930.09487,12090.67293,14208.43496,5776.17646,692.5888,-3630.23753,-3068.25105,6016.56725,6867.19128,-5761.79643,19273.21785,4696.62732,8683.10674,-14592.9946,87.4751,2303.53385,-5592.54403,3414.05104,-7164.85812,1545.07433,20137.82524,-8056.67567,5569.94811,21056.85234,25854.21371,-11375.91542,-618.49767,-14815.08703,-10774.39147,1242.7064,2141.39133,2249.99556,-105.41498,5842.76843,-459.80412,-10343.33029,10177.87921,19618.6493,6194.46774,1233.09549,-7067.57881,2650.51589,-12088.52634,-24661.00182,-1385.98211,-55363.57702,-6582.58228,-20357.77577,6125.51535,-3288.84345,9267.76523,15992.12806,-6749.51658,-24324.964,1598.50968,-2670.97529,-26031.69433,-22141.12144,-6946.55161,-3832.47734,4301.89855,55238.8268,27744.13465,-12534.6428,7243.64706,8786.99806,17122.84688,1
-10.63004,-4.76381,-12.01119,-4.78212,-11.7261,-7.33947,-1376.42056,3651.02322,3006.6868,-6771.36671,-1571.9405,-3549.43916,-24.09657,1983.50811,599.5168,-2957.93686,2606.94491,-4816.9525,2890.85229,-2341.62931,2158.01765,652.87258,658.18182,1901.52132,359.5115,-9295.76929,5107.01927,13895.10281,-21717.13908,-5090.21847,-9291.3603,6207.76219,998.00941,-11078.13688,12231.5343,14011.21257,5780.54242,533.06384,-3580.03668,-3070.68996,6028.24795,6800.9869,-5678.01476,19449.67827,4697.60367,8605.25807,-14641.13542,581.41457,2304.16388,-5610.46306,3679.24631,-7158.12508,1549.19201,19897.98288,-8018.45264,5884.01766,21386.10256,25752.12243,-11538.26132,-522.54556,-15031.52997,-10710.54492,1168.05526,2228.9912,2728.6965,-256.77963,6213.22227,-427.27433,-10484.21497,10504.79606,19284.96092,6025.9107,1032.82815,-6771.78536,2827.48695,-11756.96942,-24685.52163,-1379.952,-55675.88391,-6389.66154,-20057.88131,5982.82237,-2826.41739,9087.04663,16014.57994,-7031.64984,-24443.81657,995.679,-3046.85051,-26882.45035,-22447.50855,-7065.26695,-4052.30586,5038.33259,55373.39692,28008.17665,-12521.89244,7280.39545,8069.50718,17706.6784,1
-10.18675,-4.57008,-12.38807,-4.70005,-12.02681,-6.73571,-1373.62029,3640.66253,2990.14364,-6782.95466,-1571.47584,-3565.10208,-10.55597,1962.64143,614.40968,-2933.4638,2561.98407,-4766.94067,2831.39238,-2338.6843,2170.97015,702.28555,703.69155,1785.93974,284.71898,-9230.07825,5101.4687,13889.9408,-21767.62526,-5202.39822,-9278.95998,5928.60546,996.91084,-11056.53127,12266.87259,14379.21322,5810.8555,619.11862,-3511.90308,-3071.27467,6324.56627,6878.94708,-5699.67134,19379.54986,4602.02114,8402.83729,-14633.31652,209.94526,2573.7337,-5782.10705,3534.28415,-7110.5974,1463.18535,20235.56145,-8145.72174,5900.23162,21021.37051,25630.08118,-11429.04252,-498.62375,-14990.97136,-10628.92255,1128.72994,2308.14137,2260.26568,-381.56391,6092.01991,-884.46303,-11098.36139,10575.38505,19312.49699,6142.77958,784.70717,-6958.22873,2767.01482,-12567.91525,-24555.66725,-1656.8992,-55238.54499,-6082.34521,-20588.9881,6155.4578,-2624.42637,8914.55168,16723.19638,-6631.35537,-24041.98118,2083.99944,-3086.46955,-26082.83986,-21273.72641,-7316.91689,-4476.3464,4910.36089,55574.62074,28621.78394,-11390.86661,7247.07407,8314.03589,17324.74607,0
